# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	8799
#@/user_id	winK
za 	咋	c=1 d=1 t=877
za 	砸	c=1 d=1 t=6888
za ban 	咋辦	c=1 d=1 t=2006
za xiang 	雜項	c=1 d=1 t=2786
zai 	再	c=9 d=1.6305 t=7596
zai 	在	c=59 d=2.72844 t=8527
zai hai 	災害	c=1 d=1 t=8542
zai jia 	在家	c=1 d=1 t=496
zai ma 	在馬	c=1 d=1 t=3748
zai na 	在哪	c=4 d=1.00644 t=7014
zai shuo 	再說	c=1 d=1 t=1978
zai xia 	在下	c=3 d=2.54212 t=6592
zai xian 	在線	c=1 d=1 t=6780
zan 	咱	c=1 d=1 t=5269
zan shi 	暫時	c=2 d=1.50662 t=5787
zao 	早	c=10 d=1.00323 t=8518
zao an 	早安	c=1 d=1 t=8037
zao fan 	早飯	c=5 d=4.59041 t=2758
zao gao 	糟糕	c=3 d=1.0176 t=5043
zao nian 	早年	c=1 d=1 t=8732
zao qi 	早期	c=1 d=1 t=4691
zao shui 	早睡	c=1 d=1 t=3050
ze 	則	c=3 d=1.22328 t=7490
ze hui 	則會	c=0 d=0.1 t=5103
ze hui ge 	則會哥	c=2 d=1.00001 t=7534
ze ne mei 	則呢沒	c=2 d=1 t=3702
ze ze 	嘖嘖	c=1 d=1 t=4074
zei 	賊	c=1 d=1 t=4700
zen me 	怎麼	c=28 d=1.00215 t=8740
zen me hui shi 	怎麼回事	c=1 d=1 t=6629
zen me shuo 	怎麼說	c=2 d=1.00001 t=6049
zen me yang 	怎麼樣	c=2 d=1 t=7793
zeng 	增	c=1 d=1 t=7049
zeng qiang 	增強	c=1 d=1 t=2652
zha 	炸	c=3 d=1 t=8680
zhai 	宅	c=1 d=1 t=7115
zhan 	站	c=7 d=2.4474 t=4947
zhan dian 	站點	c=2 d=1.9802 t=7606
zhan yong 	佔用	c=1 d=1 t=1293
zhang 	張	c=1 d=1 t=122
zhang 	長	c=1 d=1 t=7345
zhang ben 	賬本	c=1 d=1 t=2721
zhang dan 	賬單	c=2 d=1.27665 t=2866
zhang hao 	帳號	c=10 d=1.88922 t=4089
zhang hu 	賬戶	c=2 d=1.62814 t=3575
zhao 	找	c=7 d=1.01603 t=8706
zhao 	招	c=1 d=1 t=274
zhao ban 	照搬	c=1 d=1 t=7703
zhao bu dao 	找不到	c=1 d=1 t=880
zhao chu 	找出	c=1 d=1 t=8796
zhao dao 	找到	c=6 d=1.00402 t=8705
zhao ge 	找個	c=2 d=1.96079 t=3455
zhao lai 	找來	c=1 d=1 t=3896
zhao mao hua hu 	照貓畫虎	c=2 d=1.9802 t=7705
zhao pian 	照片	c=2 d=1.28365 t=5178
zhao pin 	招聘	c=1 d=1 t=7718
zhao tao bao 	找淘寶	c=1 d=1 t=7858
zhao xiang 	着想	c=1 d=1 t=5862
zhe 	着	c=2 d=1.80654 t=7827
zhe 	者	c=3 d=1.61888 t=5396
zhe 	這	c=60 d=3.36544 t=8723
zhe ba 	這把	c=1 d=1 t=7149
zhe bian 	這邊	c=2 d=1.00001 t=2546
zhe ci 	這次	c=1 d=1 t=316
zhe dong xi 	這東西	c=1 d=1 t=7833
zhe dou 	這都	c=1 d=1 t=1431
zhe dui 	這對	c=1 d=1 t=4254
zhe fei chang 	這非常	c=1 d=1 t=8299
zhe ge 	這個	c=62 d=2.34391 t=8738
zhe ge ren 	這個人	c=1 d=1 t=8524
zhe hua 	這話	c=0 d=0.1 t=1827
zhe jiu shi 	這就是	c=1 d=1 t=6170
zhe lei 	這類	c=1 d=1 t=3404
zhe li 	這裏	c=6 d=1.00028 t=7598
zhe me 	這麼	c=5 d=1.01718 t=8088
zhe ne 	着呢	c=0 d=0.1 t=2433
zhe ne me 	着呢麼	c=1 d=1 t=2434
zhe nian tou 	這年頭	c=1 d=1 t=5812
zhe pian 	這篇	c=1 d=1 t=2922
zhe qun 	這羣	c=0 d=0.1 t=5237
zhe qun ren 	這羣人	c=1 d=1 t=5238
zhe ren 	這人	c=2 d=1 t=7898
zhe shi 	這是	c=14 d=1.00171 t=7941
zhe shi jian 	這時間	c=1 d=1 t=5480
zhe teng 	折騰	c=1 d=1 t=2966
zhe xia 	這下	c=4 d=1 t=8419
zhe xie 	這些	c=5 d=1.00026 t=6065
zhe xue 	哲學	c=1 d=1 t=2250
zhe yang 	這樣	c=26 d=1.25964 t=7977
zhe yi bo 	這一波	c=1 d=1 t=8461
zhe you xi 	這遊戲	c=2 d=1.00254 t=8667
zhe zhong 	這種	c=21 d=1.09323 t=8304
zhen 	真	c=16 d=1.04948 t=8774
zhen 	針	c=1 d=1 t=2424
zhen de 	真的	c=15 d=1.79852 t=7219
zhen han 	震撼	c=1 d=1 t=2097
zhen hui 	真會	c=1 d=1 t=8426
zhen jing 	震驚	c=1 d=1 t=2090
zhen shi 	真實	c=1 d=1 t=5176
zhen shi 	真是	c=1 d=1 t=3468
zhen xing 	真行	c=1 d=1 t=7102
zhen zheng 	真正	c=2 d=1.98511 t=5755
zheng 	整	c=2 d=1 t=7542
zheng 	正	c=1 d=1 t=7489
zheng ban 	正版	c=1 d=1 t=4374
zheng chang 	正常	c=1 d=1 t=5446
zheng ge 	整個	c=3 d=1.94649 t=7875
zheng li 	整理	c=5 d=4.89716 t=4467
zheng que 	正確	c=2 d=1.00002 t=6816
zheng shi 	正是	c=2 d=1.9802 t=8243
zheng zai 	正在	c=1 d=1 t=3138
zheng ze 	正則	c=2 d=1.99005 t=7486
zhi 	之	c=8 d=1.00001 t=6826
zhi 	只	c=4 d=1.0542 t=8460
zhi 	直	c=2 d=1.00029 t=3541
zhi 	知	c=1 d=1 t=6305
zhi 	詣	c=1 d=1 t=1962
zhi bo 	直播	c=1 d=1 t=4352
zhi bu ding 	指不定	c=2 d=1 t=4046
zhi bu zhi dao 	知不知道	c=1 d=1 t=5456
zhi cheng 	支撐	c=1 d=1 t=2740
zhi dao 	指導	c=2 d=1.57984 t=4788
zhi dao 	直到	c=5 d=1.63004 t=946
zhi dao 	知道	c=13 d=1.22801 t=8693
zhi de 	值得	c=1 d=1 t=7537
zhi ding 	指定	c=4 d=1.96589 t=7323
zhi gan 	質感	c=2 d=1.72253 t=2105
zhi ge 	之歌	c=1 d=1 t=1717
zhi hou 	之後	c=1 d=1 t=3055
zhi hui 	只會	c=3 d=1 t=7702
zhi hui 	智慧	c=1 d=1 t=2903
zhi jie 	直接	c=28 d=1.8402 t=8464
zhi lei 	之類	c=1 d=1 t=7336
zhi liang 	質量	c=3 d=1.05108 t=5560
zhi ling 	指令	c=1 d=1 t=2509
zhi lu 	之路	c=6 d=3.85048 t=2713
zhi lv 	之旅	c=0 d=0.1 t=6227
zhi neng 	只能	c=2 d=1 t=6144
zhi neng shuo 	只能說	c=7 d=1.98463 t=7729
zhi qian 	之前	c=7 d=1.38315 t=8519
zhi shao 	至少	c=2 d=1 t=7553
zhi shi 	只是	c=8 d=1.06393 t=8433
zhi wen 	指紋	c=1 d=1 t=4123
zhi xin 	之心	c=2 d=1.92774 t=4289
zhi xing 	執行	c=1 d=1 t=7187
zhi xu 	秩序	c=1 d=1 t=7405
zhi yao 	只要	c=2 d=1 t=7873
zhi yong 	只用	c=1 d=1 t=3379
zhi you 	只有	c=4 d=1.09433 t=8320
zhi zai 	只在	c=2 d=1.92774 t=2914
zhi zhong 	之中	c=1 d=1 t=6796
zhi zhu xia 	蜘蛛俠	c=2 d=1.89583 t=4667
zhi zuo 	製作	c=2 d=1.02107 t=3471
zhong 	中	c=9 d=3.96822 t=7036
zhong 	種	c=4 d=1.00005 t=8757
zhong 	衆	c=1 d=1 t=6303
zhong dian 	重點	c=2 d=1.99501 t=618
zhong dian zhan 	終點站	c=1 d=1 t=8635
zhong duan 	終端	c=3 d=1 t=7960
zhong duo 	衆多	c=2 d=1.8825 t=6335
zhong guo 	中國	c=1 d=1 t=5728
zhong ji 	中繼	c=3 d=2.09613 t=6587
zhong jian 	中間	c=3 d=1.97045 t=5530
zhong qiu 	中秋	c=2 d=1.99501 t=2408
zhong tou 	鐘頭	c=1 d=1 t=1300
zhong wen 	中文	c=2 d=1 t=5478
zhong yu 	終於	c=1 d=1 t=1675
zhong zi 	種子	c=1 d=1 t=6212
zhou 	周	c=2 d=1.00008 t=8200
zhou liu 	週六	c=2 d=1.99005 t=586
zhou ri 	週日	c=2 d=1.84366 t=773
zhu 	住	c=6 d=1.6082 t=7380
zhu 	築	c=1 d=1 t=2333
zhu ban 	主板	c=2 d=1.99005 t=5698
zhu bo 	主播	c=1 d=1 t=7779
zhu ce 	註冊	c=5 d=1.06884 t=8381
zhu ji 	主機	c=1 d=1 t=6659
zhu jue 	主角	c=1 d=1 t=8643
zhu ru 	注入	c=2 d=1.92774 t=3323
zhu shi 	註釋	c=1 d=1 t=8424
zhu ti 	主題	c=6 d=5.63006 t=5948
zhu xiao 	註銷	c=2 d=1.00048 t=2401
zhu yao 	主要	c=5 d=2.59587 t=7682
zhu yao shi 	主要是	c=1 d=1 t=6141
zhu ye 	主頁	c=2 d=1 t=5650
zhu yi dao 	注意到	c=1 d=1 t=1893
zhu zhang 	主張	c=1 d=1 t=7680
zhua 	抓	c=1 d=1 t=3914
zhuan 	專	c=2 d=1 t=3990
zhuan 	轉	c=5 d=1.00027 t=8361
zhuan fa 	轉發	c=1 d=1 t=6030
zhuan men 	專門	c=4 d=1 t=8781
zhuan qian 	賺錢	c=2 d=1.00563 t=7748
zhuan sheng 	轉生	c=1 d=1 t=6822
zhuang 	裝	c=10 d=1.0012 t=8741
zhuang ban 	裝扮	c=3 d=2.07862 t=2785
zhuang tai 	狀態	c=1 d=1 t=5518
zhui sha 	追殺	c=6 d=3.71731 t=8019
zhun bei 	準備	c=2 d=1 t=8568
zhuo 	桌	c=1 d=1 t=2589
zi 	子	c=7 d=1.96079 t=8633
zi 	字	c=1 d=1 t=1870
zi 	自	c=3 d=1 t=7048
zi a 	子啊	c=1 d=1 t=692
zi chan 	資產	c=1 d=1 t=4772
zi dai 	自帶	c=6 d=1.00075 t=7938
zi ding yi 	自定義	c=2 d=1.00003 t=8010
zi dong 	自動	c=10 d=1.23265 t=4312
zi gong 	子宮	c=2 d=1.97045 t=5408
zi ji 	自己	c=22 d=1.16138 t=8561
zi liao 	資料	c=2 d=1 t=8787
zi mu 	字幕	c=2 d=1.03456 t=8696
zi qu 	自取	c=1 d=1 t=8224
zi shi 	姿勢	c=1 d=1 t=4984
zi ti 	字體	c=2 d=1 t=8330
zi wo 	自我	c=4 d=1.0004 t=8102
zi xi 	仔細	c=3 d=1.01414 t=5911
zi xue 	自學	c=1 d=1 t=7538
zi yi wei shi 	自以爲是	c=1 d=1 t=5208
zi yong 	自用	c=1 d=1 t=4473
zi yuan 	資源	c=3 d=1 t=8649
zi zai 	自在	c=1 d=1 t=5598
zong 	總	c=4 d=3.09204 t=4409
zong lan 	總覽	c=1 d=1 t=2861
zong shi 	總是	c=1 d=1 t=5207
zou 	走	c=3 d=1.02473 t=6883
zou lu 	走路	c=1 d=1 t=215
zou wo de 	走我的	c=1 d=1 t=6537
zu 	組	c=3 d=1.96561 t=6640
zu fang 	租房	c=1 d=1 t=2801
zu jian 	組建	c=1 d=1 t=3167
zu qi 	租期	c=1 d=1 t=6645
zuan 	鑽	c=2 d=1.46767 t=7292
zui 	最	c=2 d=1 t=4542
zui ba 	嘴巴	c=2 d=1.98511 t=4849
zui da 	最大	c=2 d=1.11766 t=8352
zui hao 	最好	c=3 d=1.67496 t=4998
zui hou 	最後	c=6 d=1.95123 t=3949
zui jin 	最近	c=2 d=1 t=7887
zui xin 	最新	c=2 d=1 t=6562
zui xin ban 	最新版	c=1 d=1 t=1731
zun zhao 	遵照	c=1 d=1 t=5230
zuo 	做	c=12 d=1.3745 t=8218
zuo 	坐	c=2 d=1.92312 t=609
zuo 	左	c=2 d=1.00195 t=2945
zuo bian 	左邊	c=1 d=1 t=4093
zuo cheng 	做成	c=1 d=1 t=7930
zuo dao 	做到	c=1 d=1 t=4413
zuo fa 	做法	c=1 d=1 t=5928
zuo pin 	作品	c=2 d=1 t=8245
zuo tian 	昨天	c=2 d=1 t=7719
zuo xia qu 	做下去	c=1 d=1 t=5573
zuo ye 	作業	c=1 d=1 t=7155
zuo yong 	作用	c=1 d=1 t=52
zuo you 	左右	c=2 d=1 t=3828
zuo zhe 	作者	c=3 d=1.90032 t=5078
